Name,Stiffness,Type,Radius
Radian135_Tshirt20100.png,soft,Tshirt,beta
Radian135_Tshirt30001.png,soft,Tshirt,beta
Radian135_Tshirt30002.png,soft,Tshirt,beta
Radian135_Tshirt30003.png,soft,Tshirt,beta
Radian135_Tshirt30004.png,soft,Tshirt,beta
Radian135_Tshirt30005.png,soft,Tshirt,beta
Radian135_Tshirt30006.png,soft,Tshirt,beta
Radian135_Tshirt30007.png,soft,Tshirt,beta
Radian135_Tshirt30008.png,soft,Tshirt,beta
Radian135_Tshirt30009.png,soft,Tshirt,beta
Radian135_Tshirt30010.png,soft,Tshirt,beta
Radian135_Tshirt30011.png,soft,Tshirt,beta
Radian135_Tshirt30012.png,soft,Tshirt,beta
Radian135_Tshirt30013.png,soft,Tshirt,beta
Radian135_Tshirt30014.png,soft,Tshirt,beta
Radian135_Tshirt30015.png,soft,Tshirt,beta
Radian135_Tshirt30016.png,soft,Tshirt,beta
Radian135_Tshirt30017.png,soft,Tshirt,beta
Radian135_Tshirt30018.png,soft,Tshirt,beta
Radian135_Tshirt30019.png,soft,Tshirt,beta
Radian135_Tshirt30020.png,soft,Tshirt,beta
Radian135_Tshirt30021.png,soft,Tshirt,beta
Radian135_Tshirt30022.png,soft,Tshirt,beta
Radian135_Tshirt30023.png,soft,Tshirt,beta
Radian135_Tshirt30024.png,soft,Tshirt,beta
Radian135_Tshirt30025.png,soft,Tshirt,beta
Radian135_Tshirt30026.png,soft,Tshirt,beta
Radian135_Tshirt30027.png,soft,Tshirt,beta
Radian135_Tshirt30028.png,soft,Tshirt,beta
Radian135_Tshirt30029.png,soft,Tshirt,beta
Radian135_Tshirt30030.png,soft,Tshirt,beta
Radian135_Tshirt30031.png,soft,Tshirt,beta
Radian135_Tshirt30032.png,soft,Tshirt,beta
Radian135_Tshirt30033.png,soft,Tshirt,beta
Radian135_Tshirt30034.png,soft,Tshirt,beta
Radian135_Tshirt30035.png,soft,Tshirt,beta
Radian135_Tshirt30036.png,soft,Tshirt,beta
Radian135_Tshirt30037.png,soft,Tshirt,beta
Radian135_Tshirt30038.png,soft,Tshirt,beta
Radian135_Tshirt30039.png,soft,Tshirt,beta
Radian135_Tshirt30040.png,soft,Tshirt,beta
Radian135_Tshirt30041.png,soft,Tshirt,beta
Radian135_Tshirt30042.png,soft,Tshirt,beta
Radian135_Tshirt30043.png,soft,Tshirt,beta
Radian135_Tshirt30044.png,soft,Tshirt,beta
Radian135_Tshirt30045.png,soft,Tshirt,beta
Radian135_Tshirt30046.png,soft,Tshirt,beta
Radian135_Tshirt30047.png,soft,Tshirt,beta
Radian135_Tshirt30048.png,soft,Tshirt,beta
Radian135_Tshirt30049.png,soft,Tshirt,beta
Radian135_Tshirt30050.png,soft,Tshirt,beta
Radian135_Tshirt30051.png,soft,Tshirt,beta
Radian135_Tshirt30052.png,soft,Tshirt,beta
Radian135_Tshirt30053.png,soft,Tshirt,beta
Radian135_Tshirt30054.png,soft,Tshirt,beta
Radian135_Tshirt30055.png,soft,Tshirt,beta
Radian135_Tshirt30056.png,soft,Tshirt,beta
Radian135_Tshirt30057.png,soft,Tshirt,beta
Radian135_Tshirt30058.png,soft,Tshirt,beta
Radian135_Tshirt30059.png,soft,Tshirt,beta
Radian135_Tshirt30060.png,soft,Tshirt,beta
Radian135_Tshirt30061.png,soft,Tshirt,beta
Radian135_Tshirt30062.png,soft,Tshirt,beta
Radian135_Tshirt30063.png,soft,Tshirt,beta
Radian135_Tshirt30064.png,soft,Tshirt,beta
Radian135_Tshirt30065.png,soft,Tshirt,beta
Radian135_Tshirt30066.png,soft,Tshirt,beta
Radian135_Tshirt30067.png,soft,Tshirt,beta
Radian135_Tshirt30068.png,soft,Tshirt,beta
Radian135_Tshirt30069.png,soft,Tshirt,beta
Radian135_Tshirt30070.png,soft,Tshirt,beta
Radian135_Tshirt30071.png,soft,Tshirt,beta
Radian135_Tshirt30072.png,soft,Tshirt,beta
Radian135_Tshirt30073.png,soft,Tshirt,beta
Radian135_Tshirt30074.png,soft,Tshirt,beta
Radian135_Tshirt30075.png,soft,Tshirt,beta
Radian135_Tshirt30076.png,soft,Tshirt,beta
Radian135_Tshirt30077.png,soft,Tshirt,beta
Radian135_Tshirt30078.png,soft,Tshirt,beta
Radian135_Tshirt30079.png,soft,Tshirt,beta
Radian135_Tshirt30080.png,soft,Tshirt,beta
Radian135_Tshirt30081.png,soft,Tshirt,beta
Radian135_Tshirt30082.png,soft,Tshirt,beta
Radian135_Tshirt30083.png,soft,Tshirt,beta
Radian135_Tshirt30084.png,soft,Tshirt,beta
Radian135_Tshirt30085.png,soft,Tshirt,beta
Radian135_Tshirt30086.png,soft,Tshirt,beta
Radian135_Tshirt30087.png,soft,Tshirt,beta
Radian135_Tshirt30088.png,soft,Tshirt,beta
Radian135_Tshirt30089.png,soft,Tshirt,beta
Radian135_Tshirt30090.png,soft,Tshirt,beta
Radian135_Tshirt30091.png,soft,Tshirt,beta
Radian135_Tshirt30092.png,soft,Tshirt,beta
Radian135_Tshirt30093.png,soft,Tshirt,beta
Radian135_Tshirt30094.png,soft,Tshirt,beta
Radian135_Tshirt30095.png,soft,Tshirt,beta
Radian135_Tshirt30096.png,soft,Tshirt,beta
Radian135_Tshirt30097.png,soft,Tshirt,beta
Radian135_Tshirt30098.png,soft,Tshirt,beta
Radian135_Tshirt30099.png,soft,Tshirt,beta
Radian135_Tshirt30100.png,soft,Tshirt,beta
Radian135_Tshirt40001.png,soft,Tshirt,beta
Radian135_Tshirt40002.png,soft,Tshirt,beta
Radian135_Tshirt40003.png,soft,Tshirt,beta
Radian135_Tshirt40004.png,soft,Tshirt,beta
Radian135_Tshirt40005.png,soft,Tshirt,beta
Radian135_Tshirt40006.png,soft,Tshirt,beta
Radian135_Tshirt40007.png,soft,Tshirt,beta
Radian135_Tshirt40008.png,soft,Tshirt,beta
Radian135_Tshirt40009.png,soft,Tshirt,beta
Radian135_Tshirt40010.png,soft,Tshirt,beta
Radian135_Tshirt40011.png,soft,Tshirt,beta
Radian135_Tshirt40012.png,soft,Tshirt,beta
Radian135_Tshirt40013.png,soft,Tshirt,beta
Radian135_Tshirt40014.png,soft,Tshirt,beta
Radian135_Tshirt40015.png,soft,Tshirt,beta
Radian135_Tshirt40016.png,soft,Tshirt,beta
Radian135_Tshirt40017.png,soft,Tshirt,beta
Radian135_Tshirt40018.png,soft,Tshirt,beta
Radian135_Tshirt40019.png,soft,Tshirt,beta
Radian135_Tshirt40020.png,soft,Tshirt,beta
Radian135_Tshirt40021.png,soft,Tshirt,beta
Radian135_Tshirt40022.png,soft,Tshirt,beta
Radian135_Tshirt40023.png,soft,Tshirt,beta
Radian135_Tshirt40024.png,soft,Tshirt,beta
Radian135_Tshirt40025.png,soft,Tshirt,beta
Radian135_Tshirt40026.png,soft,Tshirt,beta
Radian135_Tshirt40027.png,soft,Tshirt,beta
Radian135_Tshirt40028.png,soft,Tshirt,beta
Radian135_Tshirt40029.png,soft,Tshirt,beta
Radian135_Tshirt40030.png,soft,Tshirt,beta
Radian135_Tshirt40031.png,soft,Tshirt,beta
Radian135_Tshirt40032.png,soft,Tshirt,beta
Radian135_Tshirt40033.png,soft,Tshirt,beta
Radian135_Tshirt40034.png,soft,Tshirt,beta
Radian135_Tshirt40035.png,soft,Tshirt,beta
Radian135_Tshirt40036.png,soft,Tshirt,beta
Radian135_Tshirt40037.png,soft,Tshirt,beta
Radian135_Tshirt40038.png,soft,Tshirt,beta
Radian135_Tshirt40039.png,soft,Tshirt,beta
Radian135_Tshirt40040.png,soft,Tshirt,beta
Radian135_Tshirt40041.png,soft,Tshirt,beta
Radian135_Tshirt40042.png,soft,Tshirt,beta
Radian135_Tshirt40043.png,soft,Tshirt,beta
Radian135_Tshirt40044.png,soft,Tshirt,beta
Radian135_Tshirt40045.png,soft,Tshirt,beta
Radian135_Tshirt40046.png,soft,Tshirt,beta
Radian135_Tshirt40047.png,soft,Tshirt,beta
Radian135_Tshirt40048.png,soft,Tshirt,beta
Radian135_Tshirt40049.png,soft,Tshirt,beta
Radian135_Tshirt40050.png,soft,Tshirt,beta
Radian135_Tshirt40051.png,soft,Tshirt,beta
Radian135_Tshirt40052.png,soft,Tshirt,beta
Radian135_Tshirt40053.png,soft,Tshirt,beta
Radian135_Tshirt40054.png,soft,Tshirt,beta
Radian135_Tshirt40055.png,soft,Tshirt,beta
Radian135_Tshirt40056.png,soft,Tshirt,beta
Radian135_Tshirt40057.png,soft,Tshirt,beta
Radian135_Tshirt40058.png,soft,Tshirt,beta
Radian135_Tshirt40059.png,soft,Tshirt,beta
Radian135_Tshirt40060.png,soft,Tshirt,beta
Radian135_Tshirt40061.png,soft,Tshirt,beta
Radian135_Tshirt40062.png,soft,Tshirt,beta
Radian135_Tshirt40063.png,soft,Tshirt,beta
Radian135_Tshirt40064.png,soft,Tshirt,beta
Radian135_Tshirt40065.png,soft,Tshirt,beta
Radian135_Tshirt40066.png,soft,Tshirt,beta
Radian135_Tshirt40067.png,soft,Tshirt,beta
Radian135_Tshirt40068.png,soft,Tshirt,beta
Radian135_Tshirt40069.png,soft,Tshirt,beta
Radian135_Tshirt40070.png,soft,Tshirt,beta
Radian135_Tshirt40071.png,soft,Tshirt,beta
Radian135_Tshirt40072.png,soft,Tshirt,beta
Radian135_Tshirt40073.png,soft,Tshirt,beta
Radian135_Tshirt40074.png,soft,Tshirt,beta
Radian135_Tshirt40075.png,soft,Tshirt,beta
Radian135_Tshirt40076.png,soft,Tshirt,beta
Radian135_Tshirt40077.png,soft,Tshirt,beta
Radian135_Tshirt40078.png,soft,Tshirt,beta
Radian135_Tshirt40079.png,soft,Tshirt,beta
Radian135_Tshirt40080.png,soft,Tshirt,beta
Radian135_Tshirt40081.png,soft,Tshirt,beta
Radian135_Tshirt40082.png,soft,Tshirt,beta
Radian135_Tshirt40083.png,soft,Tshirt,beta
Radian135_Tshirt40084.png,soft,Tshirt,beta
Radian135_Tshirt40085.png,soft,Tshirt,beta
Radian135_Tshirt40086.png,soft,Tshirt,beta
Radian135_Tshirt40087.png,soft,Tshirt,beta
Radian135_Tshirt40088.png,soft,Tshirt,beta
Radian135_Tshirt40089.png,soft,Tshirt,beta
Radian135_Tshirt40090.png,soft,Tshirt,beta
Radian135_Tshirt40091.png,soft,Tshirt,beta
Radian135_Tshirt40092.png,soft,Tshirt,beta
Radian135_Tshirt40093.png,soft,Tshirt,beta
Radian135_Tshirt40094.png,soft,Tshirt,beta
Radian135_Tshirt40095.png,soft,Tshirt,beta
Radian135_Tshirt40096.png,soft,Tshirt,beta
Radian135_Tshirt40097.png,soft,Tshirt,beta
Radian135_Tshirt40098.png,soft,Tshirt,beta
Radian135_Tshirt40099.png,soft,Tshirt,beta
Radian135_Tshirt40100.png,soft,Tshirt,beta
Radian135_Tshirt50001.png,soft,Tshirt,beta
Radian135_Tshirt50002.png,soft,Tshirt,beta
Radian135_Tshirt50003.png,soft,Tshirt,beta
Radian135_Tshirt50004.png,soft,Tshirt,beta
Radian135_Tshirt50005.png,soft,Tshirt,beta
Radian135_Tshirt50006.png,soft,Tshirt,beta
Radian135_Tshirt50007.png,soft,Tshirt,beta
Radian135_Tshirt50008.png,soft,Tshirt,beta
Radian135_Tshirt50009.png,soft,Tshirt,beta
Radian135_Tshirt50010.png,soft,Tshirt,beta
Radian135_Tshirt50011.png,soft,Tshirt,beta
Radian135_Tshirt50012.png,soft,Tshirt,beta
Radian135_Tshirt50013.png,soft,Tshirt,beta
Radian135_Tshirt50014.png,soft,Tshirt,beta
Radian135_Tshirt50015.png,soft,Tshirt,beta
Radian135_Tshirt50016.png,soft,Tshirt,beta
Radian135_Tshirt50017.png,soft,Tshirt,beta
Radian135_Tshirt50018.png,soft,Tshirt,beta
Radian135_Tshirt50019.png,soft,Tshirt,beta
Radian135_Tshirt50020.png,soft,Tshirt,beta
Radian135_Tshirt50021.png,soft,Tshirt,beta
Radian135_Tshirt50022.png,soft,Tshirt,beta
Radian135_Tshirt50023.png,soft,Tshirt,beta
Radian135_Tshirt50024.png,soft,Tshirt,beta
Radian135_Tshirt50025.png,soft,Tshirt,beta
Radian135_Tshirt50026.png,soft,Tshirt,beta
Radian135_Tshirt50027.png,soft,Tshirt,beta
Radian135_Tshirt50028.png,soft,Tshirt,beta
Radian135_Tshirt50029.png,soft,Tshirt,beta
Radian135_Tshirt50030.png,soft,Tshirt,beta
Radian135_Tshirt50031.png,soft,Tshirt,beta
Radian135_Tshirt50032.png,soft,Tshirt,beta
Radian135_Tshirt50033.png,soft,Tshirt,beta
Radian135_Tshirt50034.png,soft,Tshirt,beta
Radian135_Tshirt50035.png,soft,Tshirt,beta
Radian135_Tshirt50036.png,soft,Tshirt,beta
Radian135_Tshirt50037.png,soft,Tshirt,beta
Radian135_Tshirt50038.png,soft,Tshirt,beta
Radian135_Tshirt50039.png,soft,Tshirt,beta
Radian135_Tshirt50040.png,soft,Tshirt,beta
Radian135_Tshirt50041.png,soft,Tshirt,beta
Radian135_Tshirt50042.png,soft,Tshirt,beta
Radian135_Tshirt50043.png,soft,Tshirt,beta
Radian135_Tshirt50044.png,soft,Tshirt,beta
Radian135_Tshirt50045.png,soft,Tshirt,beta
Radian135_Tshirt50046.png,soft,Tshirt,beta
Radian135_Tshirt50047.png,soft,Tshirt,beta
Radian135_Tshirt50048.png,soft,Tshirt,beta
Radian135_Tshirt50049.png,soft,Tshirt,beta
Radian135_Tshirt50050.png,soft,Tshirt,beta
Radian135_Tshirt50051.png,soft,Tshirt,beta
Radian135_Tshirt50052.png,soft,Tshirt,beta
Radian135_Tshirt50053.png,soft,Tshirt,beta
Radian135_Tshirt50054.png,soft,Tshirt,beta
Radian135_Tshirt50055.png,soft,Tshirt,beta
Radian135_Tshirt50056.png,soft,Tshirt,beta
Radian135_Tshirt50057.png,soft,Tshirt,beta
Radian135_Tshirt50058.png,soft,Tshirt,beta
Radian135_Tshirt50059.png,soft,Tshirt,beta
Radian135_Tshirt50060.png,soft,Tshirt,beta
Radian135_Tshirt50061.png,soft,Tshirt,beta
Radian135_Tshirt50062.png,soft,Tshirt,beta
Radian135_Tshirt50063.png,soft,Tshirt,beta
Radian135_Tshirt50064.png,soft,Tshirt,beta
Radian135_Tshirt50065.png,soft,Tshirt,beta
Radian135_Tshirt50066.png,soft,Tshirt,beta
Radian135_Tshirt50067.png,soft,Tshirt,beta
Radian135_Tshirt50068.png,soft,Tshirt,beta
Radian135_Tshirt50069.png,soft,Tshirt,beta
Radian135_Tshirt50070.png,soft,Tshirt,beta
Radian135_Tshirt50071.png,soft,Tshirt,beta
Radian135_Tshirt50072.png,soft,Tshirt,beta
Radian135_Tshirt50073.png,soft,Tshirt,beta
Radian135_Tshirt50074.png,soft,Tshirt,beta
Radian135_Tshirt50075.png,soft,Tshirt,beta
Radian135_Tshirt50076.png,soft,Tshirt,beta
Radian135_Tshirt50077.png,soft,Tshirt,beta
Radian135_Tshirt50078.png,soft,Tshirt,beta
Radian135_Tshirt50079.png,soft,Tshirt,beta
Radian135_Tshirt50080.png,soft,Tshirt,beta
Radian135_Tshirt50081.png,soft,Tshirt,beta
Radian135_Tshirt50082.png,soft,Tshirt,beta
Radian135_Tshirt50083.png,soft,Tshirt,beta
Radian135_Tshirt50084.png,soft,Tshirt,beta
Radian135_Tshirt50085.png,soft,Tshirt,beta
Radian135_Tshirt50086.png,soft,Tshirt,beta
Radian135_Tshirt50087.png,soft,Tshirt,beta
Radian135_Tshirt50088.png,soft,Tshirt,beta
Radian135_Tshirt50089.png,soft,Tshirt,beta
Radian135_Tshirt50090.png,soft,Tshirt,beta
Radian135_Tshirt50091.png,soft,Tshirt,beta
Radian135_Tshirt50092.png,soft,Tshirt,beta
Radian135_Tshirt50093.png,soft,Tshirt,beta
Radian135_Tshirt50094.png,soft,Tshirt,beta
Radian135_Tshirt50095.png,soft,Tshirt,beta
Radian135_Tshirt50096.png,soft,Tshirt,beta
Radian135_Tshirt50097.png,soft,Tshirt,beta
Radian135_Tshirt50098.png,soft,Tshirt,beta
Radian135_Tshirt50099.png,soft,Tshirt,beta
Radian135_Tshirt50100.png,soft,Tshirt,beta
